Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
20,0.15571856498718262,0.3966536521911621,0.11664867401123047,0.009657144546508789,ReLU(inplace=True)
21,0.10944485664367676,0.14586162567138672,0.08288240432739258,0.0034208297729492188,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
22,0.15706968307495117,0.47220635414123535,0.0881657600402832,0.0052337646484375,"Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
23,0.12494707107543945,0.46738553047180176,0.09412860870361328,0.005671262741088867,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
24,0.15142297744750977,0.20971202850341797,0.08380913734436035,0.006403446197509766,ReLU(inplace=True)
25,0.17697858810424805,0.459108829498291,0.07471203804016113,0.005677461624145508,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
26,0.16118264198303223,0.4462461471557617,0.07317161560058594,0.006515026092529297,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
27,0.1463625431060791,0.17106866836547852,0.08473658561706543,0.00884866714477539,ReLU(inplace=True)
28,0.17400670051574707,0.05843710899353027,0.06084609031677246,0.0028922557830810547,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
29,0.148451566696167,0.1190195083618164,0.05146670341491699,0.002009153366088867,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
30,0.1644878387451172,0.12082409858703613,0.05106782913208008,0.0021741390228271484,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
31,0.14177846908569336,0.058649539947509766,0.054975271224975586,0.0030307769775390625,ReLU(inplace=True)
32,0.17752766609191895,0.12088990211486816,0.05035233497619629,0.0028259754180908203,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
33,0.14341354370117188,0.11840963363647461,0.04642462730407715,0.0021314620971679688,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
34,0.13715672492980957,0.04815936088562012,0.04803872108459473,0.0026547908782958984,ReLU(inplace=True)
35,0.16004490852355957,0.026247024536132812,0.04190707206726074,0.0015778541564941406,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
36,0.18300652503967285,0.018161535263061523,0.040732383728027344,0.001560211181640625,"AdaptiveAvgPool2d(output_size=(7, 7))"
37,0.17364501953125,0.0067901611328125,0.006493330001831055,0.001210927963256836,"Linear(in_features=25088, out_features=4096, bias=True)"
38,0.19062066078186035,0.004156589508056641,0.006357908248901367,0.001333475112915039,ReLU(inplace=True)
39,0.17745661735534668,0.0042154788970947266,0.007116079330444336,0.0013461112976074219,"Dropout(p=0.5, inplace=False)"
40,0.1787559986114502,0.007008552551269531,0.0021944046020507812,0.0011756420135498047,"Linear(in_features=4096, out_features=4096, bias=True)"
41,0.19094586372375488,0.003930807113647461,0.0021398067474365234,0.0013270378112792969,ReLU(inplace=True)
42,0.18369770050048828,0.003887653350830078,0.002104520797729492,0.0011372566223144531,"Dropout(p=0.5, inplace=False)"
