Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
16,0.12959790229797363,0.8894412517547607,0.1203148365020752,0.01052546501159668,"BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
17,0.1215505599975586,0.4852414131164551,0.12159609794616699,0.012531280517578125,ReLU(inplace=True)
18,0.18985438346862793,0.8798868656158447,0.11388683319091797,0.010019540786743164,"Conv2d(256, 256, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
19,0.15238332748413086,0.8590068817138672,0.12023568153381348,0.008592367172241211,"BatchNorm2d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
20,0.1388232707977295,0.3866004943847656,0.10754585266113281,0.009902238845825195,ReLU(inplace=True)
21,0.11390161514282227,0.163010835647583,0.08683490753173828,0.0032911300659179688,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
22,0.13686013221740723,0.4375588893890381,0.08891534805297852,0.006086826324462891,"Conv2d(256, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
23,0.13592290878295898,0.44815897941589355,0.0896449089050293,0.005525350570678711,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
24,0.13062310218811035,0.21442842483520508,0.08965468406677246,0.00605463981628418,ReLU(inplace=True)
25,0.16068243980407715,0.4493601322174072,0.07303285598754883,0.006136417388916016,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
26,0.15025115013122559,0.4342026710510254,0.07323765754699707,0.008025646209716797,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
27,0.18195056915283203,0.17487859725952148,0.07701301574707031,0.008988142013549805,ReLU(inplace=True)
28,0.15190863609313965,0.07299685478210449,0.056828975677490234,0.0031156539916992188,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
29,0.15531015396118164,0.13033175468444824,0.05262041091918945,0.003026247024536133,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
30,0.16465020179748535,0.27202320098876953,0.05551505088806152,0.0026235580444335938,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
31,0.1331923007965088,0.06178164482116699,0.053732872009277344,0.002817392349243164,ReLU(inplace=True)
32,0.15146374702453613,0.12633323669433594,0.04619169235229492,0.002202749252319336,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
33,0.14282965660095215,0.1244058609008789,0.04637289047241211,0.0025811195373535156,"BatchNorm2d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)"
34,0.179107666015625,0.04936361312866211,0.047879695892333984,0.0033042430877685547,ReLU(inplace=True)
35,0.13970160484313965,0.024374723434448242,0.045299530029296875,0.0014553070068359375,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
36,0.14822125434875488,0.02584385871887207,0.04589247703552246,0.0015764236450195312,"AdaptiveAvgPool2d(output_size=(7, 7))"
37,0.18349361419677734,0.007621288299560547,0.00645899772644043,0.0013010501861572266,"Linear(in_features=25088, out_features=4096, bias=True)"
38,0.1732022762298584,0.004682302474975586,0.006359100341796875,0.0014052391052246094,ReLU(inplace=True)
39,0.21186351776123047,0.004240274429321289,0.006341695785522461,0.0014472007751464844,"Dropout(p=0.5, inplace=False)"
40,0.18365097045898438,0.007021903991699219,0.0023610591888427734,0.0014641284942626953,"Linear(in_features=4096, out_features=4096, bias=True)"
41,0.18648767471313477,0.004765033721923828,0.0022242069244384766,0.001215219497680664,ReLU(inplace=True)
42,0.20706629753112793,0.003764629364013672,0.0021963119506835938,0.001123666763305664,"Dropout(p=0.5, inplace=False)"
