Layer Number,client_conv_time,client_2_server_tx_time,server_conv_time,server_2_client_tx_time,layer_type
30,0.16230988502502441,0.05962848663330078,0.06399846076965332,0.002437591552734375,ReLU(inplace=True)
31,0.1921846866607666,0.13101434707641602,0.08100652694702148,0.005930185317993164,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
32,0.23103046417236328,0.054917097091674805,0.0589139461517334,0.0025603771209716797,ReLU(inplace=True)
33,0.19690394401550293,0.13429594039916992,0.05619692802429199,0.003560304641723633,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
34,0.20465946197509766,0.048592567443847656,0.0634756088256836,0.005049705505371094,ReLU(inplace=True)
35,0.2408902645111084,0.11038684844970703,0.047104597091674805,0.002861499786376953,"Conv2d(512, 512, kernel_size=(3, 3), stride=(1, 1), padding=(1, 1))"
36,0.22760939598083496,0.04391288757324219,0.04844832420349121,0.002669811248779297,ReLU(inplace=True)
37,0.199432373046875,0.02593064308166504,0.04249429702758789,0.0014379024505615234,"MaxPool2d(kernel_size=2, stride=2, padding=0, dilation=1, ceil_mode=False)"
38,0.2210090160369873,0.017866849899291992,0.042496681213378906,0.0014810562133789062,"AdaptiveAvgPool2d(output_size=(7, 7))"
39,0.2192225456237793,0.006675004959106445,0.006606340408325195,0.0015070438385009766,"Linear(in_features=25088, out_features=4096, bias=True)"
40,0.2154994010925293,0.0038909912109375,0.006352901458740234,0.0013976097106933594,ReLU(inplace=True)
41,0.23167967796325684,0.0039179325103759766,0.006426572799682617,0.0013315677642822266,"Dropout(p=0.5, inplace=False)"
42,0.2231755256652832,0.0064885616302490234,0.002115964889526367,0.001199960708618164,"Linear(in_features=4096, out_features=4096, bias=True)"
43,0.23180198669433594,0.003857135772705078,0.0021538734436035156,0.0011692047119140625,ReLU(inplace=True)
44,0.28570032119750977,0.004652738571166992,0.002300262451171875,0.0012178421020507812,"Dropout(p=0.5, inplace=False)"
